"","codmpio","Municipio","Depto","subregion","CTEP","nbi","iga_total","desemp_fisc","GAI","conflict_index","acciones_belicas","secuestro","ataques","ase_desap","coca","mineria_ilegal","pob_censo2018_2023","pob_rural_censo2018_2023","part_senado_urbano","part_camara_urbano","part_senado_rural","part_camara_rural","secciones_rurales","RAP"
"616",17653,"Salamina","Caldas","Eje Cafetero",0,24.4040184020996,66.3983602178135,54.0539359162489,0,-0.359713183122495,15,17,0,142,0,0,15371,5532,48.3268653437797,48.4147323716775,49.5952509444145,49.5952509444145,2,"RAP Eje Cafetero"
"617",5585,"Puerto Nare","Antioquia","Magdalena Medio",0,39.8489532470703,63.6753979276927,64.1035924251769,0,0.665347756295429,6,8,0,528,0,161.98,10845,6613,45.730732331308,45.6028141989127,48.3592400690846,48.0483592400691,2,"RAP del Agua y la Montaña"
"618",73547,"Piedras","Tolima","Norte Del Tolima",0,37.9770545959473,65.1097419597212,65.7105268920388,0,-0.950818337408215,0,4,0,10,0,0,5099,3288,56.5996908809892,56.5687789799073,54.9324600900532,54.8915268112976,2,"RAP (E) Central"
"619",5591,"Puerto Triunfo","Antioquia","Magdalena Medio",0,37.5554046630859,76.1794358924195,68.08623711004,0,0.925172453764338,36,26,0,507,0,0,14035,10951,36.17395124094,36.1959147814628,47.7543742338125,47.7097960548312,1,"RAP del Agua y la Montaña"
"620",41349,"Hobo","Huila","Centro Del Huila",0,38.9424743652344,58.1687845936471,61.2333111267526,1,-0.512413150322281,10,11,0,31,0,0,5073,1213,45.3590192644483,45.3415061295972,0,0,2,"RAP (E) Central"
"621",68689,"San Vicente de Chucurí","Santander","Magdalena Medio",0,32.3374862670898,65.8151857463602,67.4021177513981,0,1.56420036236246,180,38,0,744,0,0,24430,14069,40.1613652194103,40.0975156721616,43.1706687322489,43.0673896204493,2,"RAP Gran Santander"
"622",5761,"Sopetrán","Antioquia","Occidente Antioqueño",0,35.9231948852539,64.3215431914294,62.4843633347508,1,0.681288651452531,7,9,2,369,0,0,12183,6155,46.2041226747109,46.2041226747109,51.8784297171802,50.738708315745,2,"RAP del Agua y la Montaña"
"623",70235,"Galeras","Sucre","Morrosquillo Y Sabanas De Sucre",0,54.0527153015137,59.2184144055913,58.1178645510497,1,-0.3866393313422,29,21,2,62,0,0,16065,7351,66.4270544028753,66.4515602025813,68.6134852801519,68.2811016144349,4,"RAP Caribe"
"624",66594,"Quinchía","Risaralda","Eje Cafetero",0,39.7665710449219,75.8852566478188,59.8563876529234,0,1.18589011439976,106,103,0,672,0,0,19996,13588,53.9620126624459,53.948683772076,55.5684679449932,55.5103621925237,3,"RAP Eje Cafetero"
"625",27361,"Istmina","Chocó","Valle De San Juan",1,82.1617431640625,46.9433971998523,55.493807996803,11,-0.436222256923487,23,15,0,154,462.79,2626.11,20385,5916,46.2130646439488,45.8451262311785,54.4226694915254,53.7341101694915,4,"RAP Pacífico"
"626",41357,"Iquira","Huila","Centro Del Huila",0,48.3670768737793,63.1007442548325,54.8861157809962,2,-0.761073556951322,22,1,0,27,0,0,6147,4250,53.5305089261924,53.5571542765787,55.8181274304517,55.8480406820221,3,"RAP (E) Central"
"627",5308,"Girardota","Antioquia","Valle De Aburra",0,18.0846557617188,78.0761295675497,73.1965302652847,0,-0.528364200223359,6,15,0,336,0,0,44380,17472,43.8349845133229,43.8723282736199,43.1338891613536,43.1338891613536,5,"RAP del Agua y la Montaña"
"628",52354,"Imués","Nariño","Sur De Nariño",0,56.8558807373047,59.7930679228848,61.9415174510169,1,-1.00818483416361,0,1,0,10,0,0,5967,5193,64.1436464088398,64.0883977900553,62.6170259089919,62.5299368604398,2,"RAP Pacífico"
"629",47268,"El Retén","Magdalena","Cienaga Grande De Santa Marta",0,60.2174377441406,52.6945175472228,59.6731576840532,2,-0.642675448461152,0,9,0,141,0,0,13625,2974,60.0776114674903,60.1330482299834,71.6643741403026,71.6643741403026,2,"RAP Caribe"
"630",25841,"Ubaque","Cundinamarca","Altiplano Cundiboyacense",0,41.4477691650391,57.6928484929641,63.9542472846286,0,-0.837914735116512,6,1,0,16,0,0,5716,4262,43.6763412489006,43.570800351803,0,0,2,"RAP (E) Central"
"631",19212,"Corinto","Cauca","Norte Del Cauca",1,58.6421966552734,61.217513304075,59.3121985550463,60,0.97721632000141,148,44,0,353,11.34,0,18751,9561,47.3571192599934,47.3488602576809,47.6400140894681,47.6576259246213,4,"RAP Pacífico"
"632",52356,"Ipiales","Nariño","Sur De Nariño",0,31.6409168243408,77.4540657208905,67.4593317891804,10,-0.591102355449717,50,40,0,153,1282.11,0,85652,27951,46.697171078912,46.7891685126678,48.1225375894508,48.1386186379352,8,"RAP Pacífico"
"633",63690,"Salento","Quindío","Eje Cafetero",0,25.2969608306885,67.3907295850435,61.2532362745797,0,-0.456663360159235,19,16,0,26,0,0,7606,4245,51.4525248586469,51.6474946383311,48.6559139784946,48.6559139784946,5,"RAP Eje Cafetero"
"634",25843,"Ubaté","Cundinamarca","Altiplano Cundiboyacense",0,26.2375965118408,68.6037105811566,71.2116524185403,0,-0.985400090908669,1,5,0,8,0,0,36467,7372,47.6888747210711,47.6793114440548,48.5314685314685,48.6713286713287,2,"RAP (E) Central"
"635",5658,"San José de La Montaña","Antioquia","Norte De Antioquia",0,26.1082324981689,73.5845137453573,58.799767825897,1,0.88468724952651,12,13,0,73,0,0,2674,834,37.2107567229518,37.2420262664165,0,0,1,"RAP del Agua y la Montaña"
"636",15763,"Sotaquirá","Boyacá","Altiplano Cundiboyacense",0,32.0680465698242,65.4043771740074,61.1009482822001,0,-0.942218252360683,0,3,0,1,0,0,5799,4931,53.7545611676589,53.9082004993278,56.4885496183206,56.4885496183206,2,"RAP (E) Central"
"637",5154,"Caucasia","Antioquia","Bajo Cauca Antioqueño",1,47.5777931213379,74.8400030105845,65.4997638209884,42,0.148725627480216,67,57,0,1002,3.32,561.33,66039,6193,40.8253535417591,40.8586467119031,27.8598704964304,27.8764735181803,6,"RAP del Agua y la Montaña"
"638",73555,"Planadas","Tolima","Sur Del Tolima",1,61.7266235351562,56.1493738847204,60.6641040055927,5,3.36438812847879,134,30,31,354,0,0,16229,11299,37.0684695051784,37.3993095512083,46.9075418112969,46.8286525717892,1,"RAP (E) Central"
"639",17662,"Samaná","Caldas","Eje Cafetero",0,44.3754272460938,70.7189199966558,58.7930678475647,2,1.95632819287545,90,94,0,857,0,0.16,14473,9191,52.1748378177178,52.0791236839307,54.0854357798165,54.1571100917431,2,"RAP Eje Cafetero"
"640",54344,"Hacarí","Norte de Santander","Catatumbo",1,82.9528427124023,53.9904994631332,56.8337507380333,41,1.98333346352727,65,37,17,114,531.94,0,6264,5229,36.4383012820513,36.4983974358974,42.1238047307499,42.174131857071,2,"RAP Gran Santander"
"641",68705,"Santa Bárbara","Santander","Provincia De Soto",0,51.7210540771484,64.564063174088,59.9325154055438,1,-0.626952442244542,16,1,0,15,0,0,1842,1539,49.3435448577681,49.2341356673961,50.2142245072836,50.2142245072836,1,"RAP Gran Santander"
"642",25845,"Une","Cundinamarca","Altiplano Cundiboyacense",0,29.9548664093018,66.0644032000754,64.4634789462316,0,-0.371100385985652,63,6,0,8,0,0,5963,2419,56.3022558763212,56.3022558763212,56.7567567567568,56.7567567567568,2,"RAP (E) Central"
"643",8141,"Candelaria","Atlántico","Canal Del Dique",0,72.2064819335938,51.5098270930187,52.5736684678545,0,-0.926203734990583,0,2,0,6,0,0,11812,3241,74.166574980746,74.1885796017164,77.2768259693417,77.517282837391,3,"RAP Caribe"
"644",5480,"Mutatá","Antioquia","Uraba",1,65.7494659423828,58.2354155765796,57.2737265788455,7,6.10067139609543,341,93,5,1181,5.99,10.36,8927,4778,29.4262532599247,29.5711388003477,37.1666089366124,37.3051610668514,1,"RAP del Agua y la Montaña"
"645",47288,"Fundación","Magdalena","Sierra Nevada De Santa Marta",1,47.6844520568848,59.4361381967851,62.4173430919955,2,1.68019718943639,90,171,4,1404,0,0,47001,5964,48.8735748456302,48.854607911319,44.1977377461248,44.6166736489317,1,"RAP Caribe"
"646",52378,"La Cruz","Nariño","Norte De Nariño",0,50.4654846191406,67.3496988036913,58.588576957658,3,-0.574836810818769,45,9,0,32,0,0,14653,8383,64.0793201133145,64.1133144475921,79.6742939600082,79.4063079777365,2,"RAP Pacífico"
"647",5042,"Santafé de Antioquia","Antioquia","Occidente Antioqueño",0,47.6966247558594,69.9060710575411,66.4788733617192,4,0.860554235716264,62,72,0,414,0,0,20739,6302,35.1468332237563,35.0865658557966,42.6679744973026,42.7170181461501,2,"RAP del Agua y la Montaña"
"648",76670,"San Pedro","Valle del Cauca","Centro Del Valle",0,22.1921138763428,66.1974487888102,62.6456198059676,0,-0.663399736250944,11,6,0,119,0,0,12580,6578,44.841414509661,44.6105237574432,44.8307134220073,44.996977025393,2,"RAP Pacífico"
"649",52381,"La Florida","Nariño","Centro De Nariño",0,69.2921142578125,62.3444863539461,64.6030436123276,0,-1.06435807218783,0,0,0,7,40.87,0,7882,6357,68.8838138738224,68.9694547530688,76.0873521383076,76.0327570518653,2,"RAP Pacífico"
"650",15774,"Susacón","Boyacá","Altiplano Cundiboyacense",0,54.7732696533203,57.2566310747634,54.7972499199376,2,-0.848587891969861,1,0,0,10,0,0,2078,1522,55.2245069240453,55.2245069240453,65.3198653198653,65.3198653198653,2,"RAP (E) Central"
"651",5861,"Venecia","Antioquia","Suroeste Antioqueño",0,29.8479881286621,70.5428253503248,62.4641107087035,1,0.035616794185863,0,14,0,222,0,0,9721,4786,37.4159337816865,37.4030005173306,38.486940858601,38.4569198438907,3,"RAP del Agua y la Montaña"
"652",52385,"La Llanada","Nariño","Occidente De Nariño",0,68.3368377685547,54.8998700221441,61.1952812093479,1,0.378709042440252,13,30,6,14,142.44,2.68,4687,2460,58.5794655414909,58.6497890295359,61.013986013986,61.013986013986,2,"RAP Pacífico"
"653",68720,"Santa Helena del Opón","Santander","Magdalena Medio",0,54.7928657531738,55.1498652268471,57.4017921867008,0,0.722914635039687,11,25,3,58,2.4,0,2378,1697,36.7657221838286,36.7657221838286,45.4060462359218,45.4060462359218,3,"RAP Gran Santander"
"654",27372,"Juradó","Chocó","Litoral Pacifico",0,72.0251770019531,53.6697297164383,53.1729269378338,22,3.24809293485463,13,10,26,100,0,0,4000,2580,41.7126056596839,43.4399117971334,23.7142857142857,23.7142857142857,2,"RAP Pacífico"
"655",52390,"La Tola","Nariño","Anden Pacifico Sur",1,83.2823944091797,52.9960146745216,58.3565261361471,5,-0.803715665977416,6,2,2,9,661.19,0,4446,2660,48.1208935611038,48.0946123521682,55.4371002132196,54.6552949538024,1,"RAP Pacífico"
"656",15776,"Sutamarchán","Boyacá","Altiplano Cundiboyacense",0,44.4917297363281,52.6629020621751,63.0292569289708,0,-0.972231623188636,0,1,0,0,0,0,4590,2851,59.0088430361091,58.9719970523213,0,0,2,"RAP (E) Central"
"657",41359,"Isnos","Huila","Sur Del Huila",0,51.4000015258789,52.9337301342419,59.2606074755148,0,0.347794894857853,48,26,7,138,0,0,17881,13580,49.8981314395483,49.8981314395483,60.1710445937691,60.2321319486866,5,"RAP (E) Central"
"658",47318,"Guamal","Magdalena","Sur De Magdalena",0,62.3103485107422,41.1979624181904,51.6501181908726,2,-0.894265854954251,7,3,0,59,0,0,18922,13273,36.8207712532866,36.9193689745837,54.0576595271622,53.8797895204921,2,"RAP Caribe"
"659",54347,"Herrán","Norte de Santander","Suroriente De Norte De Santander",0,42.1794471740723,65.8271514981142,59.514431641528,1,-0.763510284877789,22,3,0,5,0,0,5472,4384,45.4463750748951,45.4164170161773,55.2577319587629,55.2577319587629,1,"RAP Gran Santander"
"660",15778,"Sutatenza","Boyacá","Altiplano Cundiboyacense",0,42.4337158203125,62.1744945606176,59.9513443931949,0,-0.985808312433708,0,0,0,1,0,0,3324,2599,54.8343291689299,54.8343291689299,0,0,1,"RAP (E) Central"
"661",5088,"Bello","Antioquia","Valle De Aburra",0,12.6385850906372,72.7549111422561,67.4781504925469,5,-0.029972776436629,76,34,0,2676,0,0,447065,10282,43.5301879555044,43.5541235136172,50.2966101694915,50.6779661016949,11,"RAP del Agua y la Montaña"
"662",41378,"La Argentina","Huila","Sur Del Huila",0,50.609691619873,69.6783787480456,57.9290356195185,0,-0.617503210812444,38,4,0,26,0,0,8684,5364,51.1091216552273,51.1588580523227,64.2696629213483,64.2696629213483,1,"RAP (E) Central"
"663",5212,"Copacabana","Antioquia","Valle De Aburra",0,14.429949760437,78.4982401234362,72.5454827802338,0,-0.473671188043566,22,9,0,392,0,0,68317,11266,45.0062125139973,45.038425549539,0,0,4,"RAP del Agua y la Montaña"
"664",17665,"San José","Caldas","Eje Cafetero",0,25.2313480377197,65.3149269861952,59.1907927766409,0,-0.93472741954352,0,1,0,7,0,0,3708,2453,54.4435040203132,54.2742276766822,46.7836257309942,46.7836257309942,1,"RAP Eje Cafetero"
"665",54385,"La Esperanza","Norte de Santander","Provincia De Ricaurte",0,62.6514358520508,65.2987536009379,63.4891792234283,0,0.387518113780357,5,29,0,238,4.72,0,7772,6434,49.9597099113618,49.9597099113618,49.7623340435994,49.7459432879856,4,"RAP Gran Santander"
"666",70265,"Guaranda","Sucre","La Mojana",0,77.4693832397461,52.1001285218726,61.9448950391965,1,0.47494362550303,14,48,9,95,0,0,12288,7475,53.0554117037804,53.0424650440186,65.6543745480839,65.762834417932,1,"RAP Caribe"
"667",73563,"Prado","Tolima","Sur Del Tolima",0,38.413948059082,62.2929903249397,61.0821811740808,0,-0.0621151639659269,30,16,0,93,0,0,6161,3244,47.9266826923077,47.9116586538462,50.8839354342813,50.9607993850884,2,"RAP (E) Central"
"668",17777,"Supía","Caldas","Eje Cafetero",0,28.4609432220459,65.6986672190595,65.0376952658968,0,-0.307429803915153,4,50,0,191,0,0,22095,10463,49.6188464364438,49.5178177810433,0,0,3,"RAP Eje Cafetero"
"669",68745,"Simacota","Santander","Magdalena Medio",0,51.023738861084,68.3897066884899,64.2524335607809,0,0.63095425002885,15,18,0,217,0,0,7388,5303,48.1303116147309,48.5835694050991,48.0632411067194,47.9446640316206,3,"RAP Gran Santander"
"670",15790,"Tasco","Boyacá","Altiplano Cundiboyacense",0,35.6575660705566,53.0826132042758,58.4571683260407,0,-0.642201692267922,14,6,1,3,0,0,4165,2872,39.9146861669714,40.036563071298,0,0,4,"RAP (E) Central"
"671",52399,"La Unión","Nariño","Norte De Nariño",0,36.7001342773438,57.167383439535,62.0891749556764,0,-0.862960900502566,4,8,0,84,0,0,24528,14705,51.743220807969,51.6404458850502,65.5799037947622,65.4195617316943,3,"RAP Pacífico"
"672",27413,"Lloró","Chocó","Atrato",0,84.8134078979492,52.0663110155526,49.5387261256802,6,-0.424088816683394,15,21,1,23,13.54,634.29,5286,3203,43.9423835832676,47.138910812944,45.144804088586,43.9182282793867,3,"RAP Pacífico"
"673",20178,"Chiriguaná","Cesar","Serrania Del Perija",0,64.1902389526367,49.8433641658752,67.4259740482312,2,0.628272575790938,25,98,0,296,0,0,19934,7921,51.619170984456,51.8329015544041,58.0467229072031,57.9656067488644,5,"RAP Caribe"
"674",47460,"Nueva Granada","Magdalena","Cienaga Grande De Santa Marta",0,83.0016937255859,55.6619631984195,58.7056311864951,0,-0.770900618483964,2,4,0,84,0,0,13632,8411,59.7686538705987,59.4127367484429,57.4830444611907,59.1409193669932,2,"RAP Caribe"
"675",8137,"Campo de La Cruz","Atlántico","Canal Del Dique",0,59.437126159668,43.9501653948703,54.8446480836875,1,-0.935975347671472,0,0,0,14,0,0,16314,2117,60.8430863739872,60.8430863739872,62.3853211009174,63.514467184192,3,"RAP Caribe"
"676",5134,"Campamento","Antioquia","Norte De Antioquia",0,76.598747253418,60.7268379376444,54.1243415084496,6,1.8162172162831,53,71,0,224,326.09,0,6383,4116,29.8625083836351,29.8289738430583,37.2191011235955,37.2191011235955,1,"RAP del Agua y la Montaña"
"677",68755,"Socorro","Santander","Provincia Comunera",0,17.4764175415039,73.626968505204,72.405588602426,1,-0.972944898037026,7,10,0,35,0,0,26135,4347,50.5849398582963,50.5313890261987,0,0,3,"RAP Gran Santander"
"678",52405,"Leiva","Nariño","Patia",1,73.6592788696289,55.1466261637925,62.2153905610987,7,0.362929770930979,31,54,1,125,642.48,0,6890,4792,51.5514993481095,51.5514993481095,54.3125533731853,54.3694847708511,1,"RAP Pacífico"
"679",5543,"Peque","Antioquia","Occidente Antioqueño",0,76.7471542358398,68.6585299488386,54.9663047298529,12,1.19202286685221,33,36,0,282,0,0,5678,3633,39.8781630740394,39.9250234301781,39.8234683281412,39.5119418483904,3,"RAP del Agua y la Montaña"
"680",88564,"Providencia","Archipiélago de San Andrés","Archipielago De San Andres, Providencia Y Santa Catalina",0,21.3882656097412,58.4854128989813,59.2416512402218,0,-1.18462201125723,0,0,0,1,0,0,4662,2052,44.2707060835573,48.6928903005131,0,0,3,"RAP Caribe"
"681",19256,"El Tambo","Cauca","Norte Del Cauca",1,59.1154251098633,62.5403563067382,59.2404570721894,45,1.09793845614445,163,54,2,429,8737.35,8.73,40687,38987,31.3328956007879,31.3197636244255,40.9637233770504,40.9564169071713,4,"RAP Pacífico"
"682",68669,"San Andrés","Santander","Provincia De Garcia Rovira",0,41.584846496582,65.5044501383127,62.9449085137786,1,-0.840453310530885,6,5,0,33,0,0,6600,3927,45.6017872102765,45.6017872102765,54.9763033175355,54.9763033175355,3,"RAP Gran Santander"
"683",5647,"San Andrés de Cuerquía","Antioquia","Norte De Antioquia",0,45.8794784545898,59.1892221263016,53.0460480430162,2,1.10148372757062,26,20,0,185,0,0,5062,2629,37.2000989364333,37.4721741281227,34.9369085173502,34.7791798107256,3,"RAP del Agua y la Montaña"
"684",73585,"Purificación","Tolima","Sur Del Tolima",0,36.5775146484375,68.2334434374755,66.4225370562151,1,-0.89302352734631,7,12,0,80,0,0,17767,7458,51.9526329050139,51.9589317208365,55.2286102308737,55.2286102308737,2,"RAP (E) Central"
"685",20228,"Curumaní","Cesar","Serrania Del Perija",0,59.1292152404785,65.3582791574518,63.1038196257136,4,2.90187126140598,94,263,0,822,0,0,26952,7935,47.8104465441988,47.9063744064464,57.4504249291785,57.6203966005666,3,"RAP Caribe"
"686",19290,"Florencia","Cauca","Patia",0,50.5323677062988,59.3032840623715,56.4282336461517,2,-0.554721938561255,0,5,0,39,0,0,4055,3132,49.0614553869889,49.0614553869889,55.862977602108,55.862977602108,2,"RAP Pacífico"
"687",15696,"Santa Sofía","Boyacá","Altiplano Cundiboyacense",0,38.6654472351074,55.2158136929884,67.3686687712436,0,-0.813936874825172,0,4,0,0,0,0,2355,1543,50.8726567550097,50.8726567550097,0,0,2,"RAP (E) Central"
"688",15720,"Sativanorte","Boyacá","Altiplano Cundiboyacense",0,52.8361701965332,52.1109348264345,57.5209949453528,0,-0.860933125284376,4,2,0,0,0,0,1675,1147,45.6263736263736,45.6263736263736,34.6153846153846,34.6153846153846,2,"RAP (E) Central"
"689",19300,"Guachené","Cauca","Norte Del Cauca",0,26.2299995422363,62.5922925004809,77.4888219767438,2,-0.925515613438897,7,3,0,1,0,0,14836,10203,56.5475014813352,56.86351965238,61.6148419127254,61.4580611444996,3,"RAP Pacífico"
"690",73616,"Rioblanco","Tolima","Sur Del Tolima",1,66.0925216674805,68.1800245680412,58.9383112340779,0,0.673466989877286,57,19,5,405,0,0,13968,11108,33.7053331902565,33.71606395536,37.7616279069767,37.7616279069767,4,"RAP (E) Central"
"691",13442,"María La Baja","Bolívar","Montes De Maria",1,63.1173324584961,51.2793222723422,56.5848405452483,2,-0.355319183021427,9,77,0,291,0,0,32178,18309,44.2013237182653,44.137113503902,52.4518668226784,52.1008403361345,5,"RAP Caribe"
"692",5034,"Andes","Antioquia","Suroeste Antioqueño",0,33.5253486633301,71.9839413840477,62.0234713052114,1,0.374175309360322,34,39,2,663,0,0,34525,15759,43.0133098078325,43.0631736412105,43.3941997851772,43.4479054779807,3,"RAP del Agua y la Montaña"
"693",23162,"Cereté","Córdoba","Norte De Cordoba",0,51.7121963500977,52.1910952928528,59.2753762535601,4,-0.908370671126225,6,3,0,97,0,0,80641,35737,59.6976214574899,59.6997300944669,68.2619647355164,68.2154621197442,5,"RAP Caribe"
"694",5129,"Caldas","Antioquia","Valle De Aburra",0,14.2805118560791,71.3051605415701,70.2969146214994,0,-0.451925246939638,12,60,0,435,0,0,70093,11782,50.2581617599897,50.2597652491822,0,0,5,"RAP del Agua y la Montaña"
"695",52411,"Linares","Nariño","Centro Occidente De Nariño",0,69.8541412353516,63.8012500385017,56.7682670971121,1,-0.656545374147228,13,15,0,27,568.55,0,8015,6255,60.1674377616215,58.0083718880811,65.3729071537291,65.4490106544901,3,"RAP Pacífico"
