Comuna,Codigo_comuna,Barrio,Codigo_barrio,Estrato_0,Estrato_1,Estrato_2,Estrato_3,Estrato_4,Estrato_5,Estrato_6,Annio
SANTA CRUZ,02,ANDALUCIA,0206,16,11,115,0,0,0,0,2017
SANTA CRUZ,02,VILLA DEL SOCORRO,0207,18,14,142,0,0,0,0,2017
SANTA CRUZ,02,VILLA NIZA,0208,12,3,87,0,0,0,0,2017
SANTA CRUZ,02,MOSCU No. 1,0209,8,11,88,1,0,0,0,2017
SANTA CRUZ,02,SANTA CRUZ,0210,14,18,177,1,0,0,0,2017
SANTA CRUZ,02,LA ROSA,0211,12,22,53,0,0,0,0,2017
MANRIQUE,03,LA SALLE,0301,18,8,188,0,0,0,0,2017
MANRIQUE,03,LAS GRANJAS,0302,34,63,288,0,0,0,0,2017
MANRIQUE,03,CAMPO VALDES No. 2,0303,11,1,64,107,0,0,0,2017
MANRIQUE,03,SANTA INES,0304,28,99,144,1,0,0,0,2017
MANRIQUE,03,EL RAIZAL,0305,17,34,103,1,0,0,0,2017
MANRIQUE,03,EL POMAR,0306,5,1,15,19,0,0,0,2017
MANRIQUE,03,MANRIQUE CENTRAL No. 2,0307,2,3,10,47,0,0,0,2017
MANRIQUE,03,MANRIQUE ORIENTAL,0308,9,2,133,16,0,0,0,2017
MANRIQUE,03,VERSALLES No. 1,0309,21,51,168,0,0,0,0,2017
MANRIQUE,03,VERSALLES No. 2,0310,23,109,0,0,0,0,0,2017
MANRIQUE,03,LA CRUZ,0311,21,140,1,0,0,0,0,2017
MANRIQUE,03,ORIENTE,0312,17,73,1,0,0,0,0,2017
MANRIQUE,03,MARIA CANO-CARAMBOLAS,0313,33,105,1,0,0,0,0,2017
MANRIQUE,03,SAN JOSE LA CIMA No. 1,0314,3,21,11,0,0,0,0,2017
MANRIQUE,03,SAN JOSE LA CIMA No. 2,0315,5,19,1,0,0,0,0,2017
ARANJUEZ,04,BERLIN,0401,6,9,25,48,0,0,0,2017
ARANJUEZ,04,SAN ISIDRO,0402,13,17,72,74,0,0,0,2017
ARANJUEZ,04,PALERMO,0403,12,32,58,2,0,0,0,2017
ARANJUEZ,04,BERMEJAL-LOS ALAMOS,0404,2,14,85,0,0,0,0,2017
ARANJUEZ,04,MORAVIA,0405,103,143,233,0,0,0,0,2017
ARANJUEZ,04,SEVILLA,0407,2,0,0,21,0,0,0,2017
ARANJUEZ,04,SAN PEDRO,0408,6,1,37,32,0,0,0,2017
ARANJUEZ,04,MANRIQUE CENTRAL No. 1,0409,8,0,9,78,0,0,0,2017
ARANJUEZ,04,CAMPO VALDES No. 1,0410,8,1,5,119,0,0,0,2017
ARANJUEZ,04,LAS ESMERALDAS,0411,7,8,31,44,0,0,0,2017
ARANJUEZ,04,LA PIÑUELA,0412,7,3,17,64,0,0,0,2017
ARANJUEZ,04,ARANJUEZ,0413,3,2,11,59,0,0,0,2017
ARANJUEZ,04,BRASILIA,0414,10,2,20,91,0,0,0,2017
ARANJUEZ,04,MIRANDA,0415,13,1,98,7,0,0,0,2017
CASTILLA,05,TOSCANA,0501,11,10,48,21,0,0,0,2017
CASTILLA,05,LAS BRISAS,0502,5,0,1,54,0,0,0,2017
CASTILLA,05,FLORENCIA,0503,5,0,4,95,0,0,0,2017
CASTILLA,05,TEJELO,0504,5,0,1,104,0,0,0,2017
CASTILLA,05,BOYACA,0505,3,0,0,57,0,0,0,2017
CASTILLA,05,HECTOR ABAD GOMEZ,0507,11,10,42,9,0,0,0,2017
CASTILLA,05,BELALCAZAR,0508,9,1,42,28,0,0,0,2017
CASTILLA,05,GIRARDOT,0509,11,1,14,97,0,0,0,2017
CASTILLA,05,TRICENTENARIO,0510,0,1,5,57,0,0,0,2017
CASTILLA,05,CASTILLA,0511,15,1,23,223,0,0,0,2017
CASTILLA,05,FRANCISCO ANTONIO ZEA,0513,7,0,52,66,0,0,0,2017
CASTILLA,05,ALFONSO LOPEZ,0514,7,1,42,74,0,0,0,2017
CASTILLA,05,CARIBE,0517,3,0,2,10,0,0,0,2017
CASTILLA,05,EL PROGRESO,0519,1,0,0,14,6,0,0,2017
DOCE DE OCTUBRE,06,SANTANDER,0601,12,2,178,1,0,0,0,2017
DOCE DE OCTUBRE,06,DOCE DE OCTUBRE No. 1,0602,12,3,160,0,0,0,0,2017
DOCE DE OCTUBRE,06,DOCE DE OCTUBRE No. 2,0603,4,3,183,0,0,0,0,2017
DOCE DE OCTUBRE,06,PEDREGAL,0604,11,2,18,170,0,0,0,2017
DOCE DE OCTUBRE,06,LA ESPERANZA,0605,16,1,37,189,0,0,0,2017
DOCE DE OCTUBRE,06,SAN MARTIN DE PORRES,0606,13,2,148,29,0,0,0,2017
DOCE DE OCTUBRE,06,KENNEDY,0607,25,2,321,3,0,0,0,2017
DOCE DE OCTUBRE,06,PICACHO,0608,21,129,70,0,0,0,0,2017
DOCE DE OCTUBRE,06,PICACHITO,0609,13,45,1,0,0,0,0,2017
DOCE DE OCTUBRE,06,MIRADOR DEL DOCE,0610,5,43,6,0,0,0,0,2017
DOCE DE OCTUBRE,06,PROGRESO No. 2,0611,4,38,6,0,0,0,0,2017
DOCE DE OCTUBRE,06,EL TRIUNFO,0612,4,30,4,0,0,0,0,2017
ROBLEDO,07,CERRO EL VOLADOR,0702,2,1,9,1,1,0,0,2017
ROBLEDO,07,SAN GERMAN,0703,1,0,11,28,18,1,0,2017
ROBLEDO,07,FACULTAD DE MINAS,0705,0,0,0,3,1,0,0,2017
ROBLEDO,07,PILARICA,0706,0,0,0,3,7,5,0,2017
ROBLEDO,07,BOSQUES DE SAN PABLO,0707,1,0,0,2,7,0,0,2017
ROBLEDO,07,ALTAMIRA,0708,1,0,0,11,6,0,0,2017
ROBLEDO,07,CORDOBA,0709,10,20,34,28,0,0,0,2017
ROBLEDO,07,LOPEZ DE MESA,0710,0,1,2,26,0,0,0,2017
ROBLEDO,07,EL DIAMANTE,0711,9,1,152,19,0,0,0,2017
ROBLEDO,07,AURES No. 1,0712,24,4,251,7,2,0,0,2017
ROBLEDO,07,AURES No. 2,0713,38,49,284,38,0,0,0,2017
ROBLEDO,07,BELLO HORIZONTE,0714,10,0,74,11,0,0,0,2017
ROBLEDO,07,VILLA FLORA,0715,4,2,69,18,0,0,0,2017
ROBLEDO,07,PALENQUE,0716,3,0,6,35,9,0,0,2017
ROBLEDO,07,ROBLEDO,0717,2,0,20,28,7,0,0,2017
ROBLEDO,07,CUCARACHO,0718,7,5,29,123,0,0,0,2017
ROBLEDO,07,FUENTE CLARA,0719,6,18,18,0,0,0,0,2017
ROBLEDO,07,SANTA MARGARITA,0720,12,31,82,0,0,0,0,2017
ROBLEDO,07,OLAYA HERRERA,0722,44,216,27,7,0,0,0,2017
ROBLEDO,07,PAJARITO,0723,3,0,5,28,0,0,0,2017
ROBLEDO,07,MONTECLARO,0724,2,75,35,111,1,0,0,2017
ROBLEDO,07,NUEVA VILLA DE LA IGUANA,0725,6,55,3,0,0,0,0,2017
VILLA HERMOSA,08,VILLA HERMOSA,0801,5,1,7,66,0,0,0,2017
VILLA HERMOSA,08,LA MANSION,0802,5,1,10,35,2,0,0,2017
VILLA HERMOSA,08,SAN MIGUEL,0803,4,0,9,43,10,0,0,2017
VILLA HERMOSA,08,LA LADERA,0804,15,0,13,16,1,0,0,2017
VILLA HERMOSA,08,BATALLON GIRARDOT,0805,0,3,2,3,0,0,0,2017
VILLA HERMOSA,08,LLANADITAS,0806,36,147,1,1,0,0,0,2017
VILLA HERMOSA,08,LOS MANGOS,0807,35,69,195,3,0,0,0,2017
VILLA HERMOSA,08,ENCISO,0808,7,2,60,68,0,0,0,2017
VILLA HERMOSA,08,SUCRE,0809,5,0,11,54,0,0,0,2017
VILLA HERMOSA,08,EL PINAL,0810,16,21,171,2,0,0,0,2017
VILLA HERMOSA,08,TRECE DE NOVIEMBRE,0811,20,97,2,0,0,0,0,2017
VILLA HERMOSA,08,LA LIBERTAD,0812,21,52,67,0,0,0,0,2017
VILLA HERMOSA,08,VILLA TINA,0813,19,66,74,0,0,0,0,2017
VILLA HERMOSA,08,SAN ANTONIO,0814,9,62,9,2,0,0,0,2017
VILLA HERMOSA,08,LAS ESTANCIAS,0815,17,50,62,0,0,0,0,2017
VILLA HERMOSA,08,VILLA TURBAY,0816,8,25,1,0,0,0,0,2017
VILLA HERMOSA,08,LA SIERRA,0817,6,28,1,0,0,0,0,2017
VILLA HERMOSA,08,VILLA LILIAM,0819,8,22,48,0,0,0,0,2017
BUENOS AIRES,09,JUAN PABLO II,0901,4,32,6,0,0,0,0,2017
BUENOS AIRES,09,BARRIOS DE JESUS,0902,18,32,71,13,1,0,0,2017
BUENOS AIRES,09,BOMBONA No. 2,0903,13,3,117,63,4,0,0,2017
BUENOS AIRES,09,LOS CERROS-EL VERGEL,0904,8,0,22,50,0,0,0,2017
BUENOS AIRES,09,ALEJANDRO ECHAVARRIA,0905,1,0,7,44,0,0,0,2017
BUENOS AIRES,09,BARRIO CAICEDO,0906,3,0,8,55,0,0,0,2017
BUENOS AIRES,09,BUENOS AIRES,0907,10,2,0,68,0,0,0,2017
BUENOS AIRES,09,MIRAFLORES,0908,3,0,1,24,13,0,0,2017
BUENOS AIRES,09,CATALUÑA,0909,4,0,2,65,0,0,0,2017
BUENOS AIRES,09,LA MILAGROSA,0910,1,0,1,51,0,0,0,2017
BUENOS AIRES,09,GERONA,0911,7,0,4,77,0,0,0,2017
BUENOS AIRES,09,EL SALVADOR,0912,10,1,23,137,0,0,0,2017
BUENOS AIRES,09,LORETO,0913,30,8,210,94,6,0,0,2017
BUENOS AIRES,09,ASOMADERA No. 1,0914,7,5,46,5,13,1,0,2017
BUENOS AIRES,09,OCHO DE MARZO,0917,2,30,7,0,0,0,0,2017
LA CANDELARIA,10,PRADO,1001,13,1,0,25,57,0,0,2017
LA CANDELARIA,10,JESUS NAZARENO,1003,2,0,1,29,1,0,0,2017
LA CANDELARIA,10,EL CHAGUALO,1004,3,0,0,51,0,0,0,2017
LA CANDELARIA,10,ESTACION VILLA,1005,8,0,1,11,0,0,0,2017
LA CANDELARIA,10,SAN BENITO,1006,4,0,0,24,4,0,0,2017
LA CANDELARIA,10,GUAYAQUIL,1007,3,0,1,1,1,0,0,2017
LA CANDELARIA,10,CORAZON DE JESUS,1008,0,0,0,0,1,0,0,2017
LA CANDELARIA,10,CALLE NUEVA,1011,2,0,0,0,0,0,0,2017
LA CANDELARIA,10,COLON,1013,9,1,8,42,2,0,0,2017
LA CANDELARIA,10,LAS PALMAS,1014,15,1,77,52,0,0,0,2017
LA CANDELARIA,10,BOMBONA No. 1,1015,5,1,0,37,24,0,0,2017
LA CANDELARIA,10,BOSTON,1016,7,0,1,26,61,0,0,2017
LA CANDELARIA,10,LOS ANGELES,1017,3,0,1,15,32,0,0,2017
LA CANDELARIA,10,VILLA NUEVA,1018,12,1,0,11,25,0,1,2017
LA CANDELARIA,10,LA CANDELARIA,1019,11,0,0,12,10,0,0,2017
LA CANDELARIA,10,SAN DIEGO,1020,2,1,40,5,6,3,0,2017
LAURELES,11,CARLOS E. RESTREPO,1101,2,0,0,2,13,0,0,2017
LAURELES,11,SURAMERICANA,1102,0,0,0,0,2,7,0,2017
LAURELES,11,NARANJAL,1103,0,0,1,10,4,3,0,2017
LAURELES,11,SAN JOAQUIN,1104,8,0,0,7,35,2,0,2017
LAURELES,11,LOS CONQUISTADORES,1105,0,0,0,0,1,7,0,2017
LAURELES,11,BOLIVARIANA,1106,1,0,0,0,15,4,0,2017
LAURELES,11,LAURELES,1107,0,1,0,0,1,10,1,2017
LAURELES,11,LAS ACACIAS,1108,0,0,0,0,2,7,0,2017
LAURELES,11,LA CASTELLANA,1109,0,0,0,3,12,11,0,2017
LAURELES,11,LORENA,1110,2,2,0,0,24,5,0,2017
LAURELES,11,EL VELODROMO,1111,1,0,0,1,6,12,0,2017
LAURELES,11,ESTADIO,1112,3,0,0,0,3,12,0,2017
LAURELES,11,LOS COLORES,1113,2,0,0,0,41,8,0,2017
LAURELES,11,CUARTA BRIGADA,1114,0,0,0,1,8,1,0,2017
LAURELES,11,FLORIDA NUEVA,1115,4,0,0,0,17,7,0,2017
LA AMERICA,12,FERRINI,1201,0,0,3,3,8,0,0,2017
LA AMERICA,12,CALASANZ,1202,0,0,2,1,1,9,0,2017
LA AMERICA,12,LOS PINOS,1203,1,0,0,0,14,1,0,2017
LA AMERICA,12,LA AMERICA,1204,1,0,0,23,39,0,0,2017
LA AMERICA,12,LA FLORESTA,1205,6,0,1,13,21,1,0,2017
LA AMERICA,12,SANTA LUCIA,1206,4,3,0,75,4,0,0,2017
LA AMERICA,12,EL DANUBIO,1207,3,0,0,24,11,0,0,2017
LA AMERICA,12,CAMPO ALEGRE,1208,0,0,0,15,13,0,0,2017
LA AMERICA,12,SANTA MONICA,1209,3,0,0,0,28,0,0,2017
LA AMERICA,12,CRISTOBAL,1210,2,0,0,39,13,3,0,2017
LA AMERICA,12,SIMON BOLIVAR,1211,2,0,0,1,0,16,1,2017
LA AMERICA,12,SANTA TERESITA,1212,0,0,0,0,3,15,0,2017
LA AMERICA,12,CALASANZ PARTE ALTA,1213,6,1,26,49,19,6,0,2017
SAN JAVIER,13,EL PESEBRE,1301,22,99,41,12,3,0,0,2017
SAN JAVIER,13,BLANQUIZAL,1302,15,62,24,0,0,0,0,2017
SAN JAVIER,13,SANTA ROSA DE LIMA,1303,0,1,37,1,5,0,0,2017
SAN JAVIER,13,LOS ALCAZARES,1304,6,0,3,66,10,0,0,2017
SAN JAVIER,13,METROPOLITANO,1305,7,14,33,8,0,0,0,2017
SAN JAVIER,13,LA PRADERA,1306,4,7,70,106,0,0,0,2017
SAN JAVIER,13,JUAN XXIII LA QUIEBRA,1307,27,126,53,0,0,0,0,2017
SAN JAVIER,13,SAN JAVIER No. 2,1308,3,0,2,20,8,0,0,2017
SAN JAVIER,13,SAN JAVIER No. 1,1309,2,0,1,33,2,0,0,2017
SAN JAVIER,13,VEINTE DE JULIO,1310,16,24,123,9,0,0,0,2017
SAN JAVIER,13,BELENCITO,1311,1,0,5,11,9,0,0,2017
SAN JAVIER,13,BETANIA,1312,10,2,76,8,0,0,0,2017
SAN JAVIER,13,EL CORAZON,1313,4,6,49,1,0,0,0,2017
SAN JAVIER,13,LAS INDEPENDENCIAS,1314,28,187,6,0,0,0,0,2017
SAN JAVIER,13,NUEVOS CONQUISTADORES,1315,10,146,3,0,0,0,0,2017
SAN JAVIER,13,EL SALADO,1316,16,134,45,36,0,0,0,2017
SAN JAVIER,13,EDUARDO SANTOS,1317,5,19,33,10,0,0,0,2017
SAN JAVIER,13,ANTONIO NARIÑO,1318,16,48,154,5,0,0,0,2017
SAN JAVIER,13,EL SOCORRO,1319,4,12,65,1,0,0,0,2017
EL POBLADO,14,BARRIO COLOMBIA,1401,1,0,0,1,0,0,0,2017
EL POBLADO,14,VILLA CARLOTA,1403,0,0,0,0,6,14,0,2017
EL POBLADO,14,CASTROPOL,1404,0,0,0,0,1,3,4,2017
EL POBLADO,14,LAS LOMAS No. 1,1406,0,0,0,0,0,1,1,2017
EL POBLADO,14,LAS LOMAS No. 2,1407,1,0,0,0,0,0,1,2017
EL POBLADO,14,ALTOS DEL POBLADO,1408,1,0,0,0,0,0,0,2017
EL POBLADO,14,EL TESORO,1409,0,0,10,3,1,1,4,2017
EL POBLADO,14,LOS NARANJOS,1410,0,1,12,10,5,0,4,2017
EL POBLADO,14,LOS BALSOS No. 1,1411,1,0,4,0,1,0,4,2017
EL POBLADO,14,SAN LUCAS,1412,1,0,0,0,0,0,3,2017
EL POBLADO,14,EL DIAMANTE No. 2,1413,0,0,0,0,0,0,5,2017
EL POBLADO,14,LOS BALSOS No. 2,1415,0,0,1,1,0,1,3,2017
EL POBLADO,14,ALEJANDRIA,1416,0,0,2,3,0,0,1,2017
EL POBLADO,14,LA FLORIDA,1417,0,0,4,0,1,0,6,2017
EL POBLADO,14,EL POBLADO,1418,0,0,0,0,2,0,1,2017
EL POBLADO,14,MANILA,1419,1,0,0,1,16,1,0,2017
EL POBLADO,14,ASTORGA,1420,0,0,0,1,1,0,0,2017
EL POBLADO,14,PATIO BONITO,1421,0,0,0,0,0,1,7,2017
EL POBLADO,14,LA AGUACATALA,1422,0,0,0,0,0,1,3,2017
EL POBLADO,14,SANTA MARIA DE LOS ANGELES,1423,1,0,0,0,0,5,4,2017
GUAYABAL,15,TRINIDAD,1503,12,1,7,114,0,0,0,2017
GUAYABAL,15,SANTA FE,1504,0,0,0,1,37,0,0,2017
GUAYABAL,15,CAMPO AMOR,1507,1,0,2,23,24,0,0,2017
GUAYABAL,15,CRISTO REY,1509,6,0,1,94,3,0,0,2017
GUAYABAL,15,GUAYABAL,1510,1,0,0,9,5,0,0,2017
GUAYABAL,15,LA COLINA,1511,12,0,131,72,0,0,0,2017
BELEN,16,FATIMA,1601,2,0,0,14,15,1,0,2017
BELEN,16,ROSALES,1602,0,0,0,0,6,3,0,2017
BELEN,16,BELEN,1603,2,0,0,13,21,1,0,2017
BELEN,16,GRANADA,1604,5,0,1,19,5,0,0,2017
BELEN,16,SAN BERNARDO,1605,10,1,1,203,4,0,0,2017
BELEN,16,LAS PLAYAS,1606,3,1,0,91,0,0,0,2017
BELEN,16,DIEGO ECHAVARRIA,1607,0,0,0,11,2,1,0,2017
BELEN,16,LA MOTA,1608,1,0,7,5,9,8,0,2017
BELEN,16,LA HONDONADA,1609,2,11,8,59,19,0,0,2017
BELEN,16,EL RINCON,1610,19,58,173,57,10,0,0,2017
BELEN,16,LOMA DE LOS BERNAL,1611,0,0,6,0,24,10,0,2017
BELEN,16,LA GLORIA,1612,3,1,0,22,25,1,0,2017
BELEN,16,ALTAVISTA,1613,19,2,114,35,9,0,0,2017
BELEN,16,LA PALMA,1614,0,0,0,13,8,5,0,2017
BELEN,16,LOS ALPES,1615,0,0,1,34,3,0,0,2017
BELEN,16,LAS VIOLETAS,1616,14,5,127,6,0,0,0,2017
BELEN,16,LAS MERCEDES,1617,10,1,10,63,5,0,0,2017
BELEN,16,NUEVA VILLA DEL ABURRA,1618,0,0,0,3,0,2,0,2017
BELEN,16,MIRAVALLE,1619,0,0,0,2,12,3,0,2017
BELEN,16,EL NOGAL-LOS ALMENDROS,1620,0,0,0,0,5,2,0,2017
SAN SEBASTIAN DE PALMITAS,50,LA SUIZA,5001,0,0,2,0,0,0,0,2017
SAN SEBASTIAN DE PALMITAS,50,LA FRISOLA,5002,1,2,2,0,0,0,0,2017
SAN SEBASTIAN DE PALMITAS,50,LA VOLCANA GUAYABAL,5003,0,1,1,0,0,0,0,2017
SAN SEBASTIAN DE PALMITAS,50,PALMITAS SECTOR CENTRAL,5004,0,1,6,1,0,0,0,2017
SAN SEBASTIAN DE PALMITAS,50,LA ALDEA,5005,3,4,5,0,0,0,0,2017
SAN SEBASTIAN DE PALMITAS,50,POTRERA MISERENGA,5006,0,3,2,1,0,0,0,2017
SAN SEBASTIAN DE PALMITAS,50,LA URQUITA,5007,1,1,1,0,0,0,0,2017
SAN CRISTOBAL,60,CABECERA URBANA SAN CRISTOBAL,6000,12,4,125,47,0,0,0,2017
SAN CRISTOBAL,60,LA LOMA,6001,42,80,147,2,0,0,0,2017
SAN CRISTOBAL,60,LA PALMA-EL PATIO,6002,13,16,119,3,0,0,0,2017
SAN CRISTOBAL,60,LAS PLAYAS,6003,1,0,9,0,1,0,0,2017
SAN CRISTOBAL,60,EL UVITO,6004,0,0,5,0,0,0,0,2017
SAN CRISTOBAL,60,NARANJAL,6005,0,0,1,0,0,0,0,2017
SAN CRISTOBAL,60,LA CUCHILLA,6006,0,1,3,0,0,0,0,2017
SAN CRISTOBAL,60,EL LLANO,6007,2,2,20,0,0,0,0,2017
SAN CRISTOBAL,60,TRAVESIAS,6008,11,1,103,2,0,0,0,2017
SAN CRISTOBAL,60,PEDREGAL ALTO,6009,2,5,40,1,0,0,0,2017
SAN CRISTOBAL,60,PAJARITO,6011,43,174,294,126,0,0,0,2017
SAN CRISTOBAL,60,EL PICACHO,6012,27,2,4,0,0,0,0,2017
SAN CRISTOBAL,60,EL CARMELO,6013,1,1,1,0,0,0,0,2017
SAN CRISTOBAL,60,YOLOMBO,6014,0,0,4,1,0,0,0,2017
SAN CRISTOBAL,60,SAN JOSE DE LA MONTAÑA,6015,1,0,5,0,0,0,0,2017
SAN CRISTOBAL,60,BOQUERON,6016,0,0,5,0,0,0,0,2017
ALTAVISTA,70,ALTAVISTA SECTOR CENTRAL,7001,22,16,103,1,0,0,0,2017
ALTAVISTA,70,AGUAS FRIAS,7002,0,0,1,1,0,0,0,2017
ALTAVISTA,70,LA ESPERANZA,7083,6,3,70,0,0,0,0,2017
ALTAVISTA,70,BUGA PATIO BONITO,7084,1,2,7,0,0,0,0,2017
ALTAVISTA,70,EL CORAZON EL MORRO,7088,6,8,54,3,0,0,0,2017
ALTAVISTA,70,SAN JOSE DEL MANZANILLO,7089,3,18,21,0,0,0,0,2017
SAN ANTONIO DE PRADO,80,CABECERA SAN ANTONIO DE PRADO,8000,92,23,628,422,3,0,0,2017
SAN ANTONIO DE PRADO,80,EL VERGEL,8001,13,12,124,54,1,0,0,2017
SAN ANTONIO DE PRADO,80,LA FLORIDA,8002,2,0,10,5,0,0,0,2017
SAN ANTONIO DE PRADO,80,LA VERDE,8005,6,13,32,0,0,0,0,2017
SAN ANTONIO DE PRADO,80,EL SALADO,8006,5,3,10,0,0,0,0,2017
SAN ANTONIO DE PRADO,80,EL ASTILLERO,8007,0,0,2,0,0,0,0,2017
SAN ANTONIO DE PRADO,80,YARUMALITO,8008,0,0,1,0,0,0,0,2017
SAN ANTONIO DE PRADO,80,SUBURBANO POTRERITO,8089,5,1,2,2,0,0,0,2017
SANTA ELENA,90,EL CERRO,9001,1,1,5,3,0,0,0,2017
SANTA ELENA,90,EL LLANO SE,9002,0,0,12,1,0,0,0,2017
SANTA ELENA,90,EL PLAN,9003,0,1,12,2,0,0,0,2017
SANTA ELENA,90,LAS PALMAS,9004,1,3,3,0,1,0,0,2017
SANTA ELENA,90,MEDIA LUNA,9005,1,3,7,1,0,0,0,2017
SANTA ELENA,90,SANTA ELENA SECTOR CENTRAL,9006,6,5,36,2,0,0,0,2017
SANTA ELENA,90,EL PLACER,9007,3,0,4,3,0,0,0,2017
SANTA ELENA,90,PIEDRAS BLANCAS,9008,8,18,4,0,0,0,0,2017
SANTA ELENA,90,PIEDRA GORDA,9012,0,2,10,0,0,0,0,2017
SANTA ELENA,90,BARRO BLANCO,9013,3,2,10,1,1,0,0,2017
POPULAR,01,SANTO DOMINGO SAVIO No. 1,0101,74,91,271,0,0,0,0,2018
POPULAR,01,SANTO DOMINGO SAVIO No. 2,0102,35,142,28,0,0,0,0,2018
POPULAR,01,POPULAR,0103,69,65,295,0,0,0,0,2018
POPULAR,01,GRANIZAL,0104,41,24,131,0,0,0,0,2018
POPULAR,01,MOSCU No. 2,0105,32,36,175,0,0,0,0,2018
POPULAR,01,VILLA GUADALUPE,0106,20,34,130,1,0,0,0,2018
POPULAR,01,SAN PABLO,0107,15,43,129,0,0,0,0,2018
POPULAR,01,EL COMPROMISO,0108,16,60,0,1,0,0,0,2018
POPULAR,01,ALDEA PABLO VI,0109,13,39,2,0,0,0,0,2018
POPULAR,01,LA ESPERANZA No. 2,0110,11,45,7,0,0,0,0,2018
POPULAR,01,LA AVANZADA,0111,36,144,2,0,1,0,0,2018
POPULAR,01,CARPINELO,0112,32,174,1,0,0,0,0,2018
SANTA CRUZ,02,LA ISLA,0201,34,39,170,0,0,0,0,2018
SANTA CRUZ,02,EL PLAYON DE LOS COMUNEROS,0202,23,55,94,0,0,0,0,2018
SANTA CRUZ,02,PABLO VI,0203,8,1,75,0,0,0,0,2018
SANTA CRUZ,02,LA FRONTERA,0204,16,18,67,0,0,0,0,2018
SANTA CRUZ,02,LA FRANCIA,0205,36,22,204,0,0,0,0,2018
SANTA CRUZ,02,ANDALUCIA,0206,26,9,137,0,0,0,0,2018
SANTA CRUZ,02,VILLA DEL SOCORRO,0207,30,22,176,0,0,0,0,2018
SANTA CRUZ,02,VILLA NIZA,0208,16,4,88,0,0,0,0,2018
SANTA CRUZ,02,MOSCU No. 1,0209,11,11,97,0,0,0,0,2018
SANTA CRUZ,02,SANTA CRUZ,0210,36,31,180,0,0,0,0,2018
SANTA CRUZ,02,LA ROSA,0211,12,34,84,0,0,0,0,2018
MANRIQUE,03,LA SALLE,0301,21,11,220,1,0,0,0,2018
MANRIQUE,03,LAS GRANJAS,0302,60,91,315,4,0,0,0,2018
MANRIQUE,03,CAMPO VALDES No. 2,0303,19,1,55,103,0,0,0,2018
MANRIQUE,03,SANTA INES,0304,44,107,194,1,0,0,0,2018
MANRIQUE,03,EL RAIZAL,0305,17,29,142,0,0,0,0,2018
MANRIQUE,03,EL POMAR,0306,5,0,14,30,0,0,0,2018
MANRIQUE,03,MANRIQUE CENTRAL No. 2,0307,9,1,13,55,0,0,0,2018
MANRIQUE,03,MANRIQUE ORIENTAL,0308,21,4,135,33,0,0,0,2018
MANRIQUE,03,VERSALLES No. 1,0309,33,65,182,1,0,0,0,2018
MANRIQUE,03,VERSALLES No. 2,0310,33,166,2,0,0,0,0,2018
MANRIQUE,03,LA CRUZ,0311,45,196,6,0,0,0,0,2018
MANRIQUE,03,ORIENTE,0312,23,88,1,0,0,0,0,2018
MANRIQUE,03,MARIA CANO-CARAMBOLAS,0313,44,141,0,0,0,0,0,2018
MANRIQUE,03,SAN JOSE LA CIMA No. 1,0314,9,39,8,0,0,0,0,2018
MANRIQUE,03,SAN JOSE LA CIMA No. 2,0315,7,16,2,0,0,0,0,2018
ARANJUEZ,04,BERLIN,0401,12,7,39,84,0,0,0,2018
ARANJUEZ,04,SAN ISIDRO,0402,20,15,65,79,0,0,0,2018
ARANJUEZ,04,PALERMO,0403,16,31,75,1,0,0,0,2018
ARANJUEZ,04,BERMEJAL-LOS ALAMOS,0404,12,14,103,1,0,0,0,2018
ARANJUEZ,04,MORAVIA,0405,116,207,343,0,0,0,0,2018
ARANJUEZ,04,SEVILLA,0407,8,0,1,30,0,0,0,2018
ARANJUEZ,04,SAN PEDRO,0408,24,0,50,31,2,0,0,2018
ARANJUEZ,04,MANRIQUE CENTRAL No. 1,0409,18,0,7,97,0,0,0,2018
ARANJUEZ,04,CAMPO VALDES No. 1,0410,13,1,10,145,0,0,0,2018
ARANJUEZ,04,LAS ESMERALDAS,0411,11,10,22,45,0,0,0,2018
ARANJUEZ,04,LA PIÑUELA,0412,10,2,17,77,0,0,0,2018
ARANJUEZ,04,ARANJUEZ,0413,8,0,24,61,0,0,0,2018
ARANJUEZ,04,BRASILIA,0414,10,3,31,126,0,0,0,2018
ARANJUEZ,04,MIRANDA,0415,22,1,115,3,0,0,0,2018
CASTILLA,05,TOSCANA,0501,22,15,60,37,0,0,0,2018
CASTILLA,05,LAS BRISAS,0502,3,0,1,81,0,0,0,2018
CASTILLA,05,FLORENCIA,0503,11,0,10,138,0,0,0,2018
CASTILLA,05,TEJELO,0504,11,2,3,99,0,0,0,2018
CASTILLA,05,BOYACA,0505,3,0,0,54,0,0,0,2018
CASTILLA,05,HECTOR ABAD GOMEZ,0507,13,13,52,10,0,0,0,2018
CASTILLA,05,BELALCAZAR,0508,21,8,56,28,0,0,0,2018
CASTILLA,05,GIRARDOT,0509,9,2,26,116,0,0,0,2018
CASTILLA,05,TRICENTENARIO,0510,3,1,1,49,0,0,0,2018
CASTILLA,05,CASTILLA,0511,29,2,19,272,0,0,0,2018
CASTILLA,05,FRANCISCO ANTONIO ZEA,0513,5,1,59,70,0,0,0,2018
CASTILLA,05,ALFONSO LOPEZ,0514,16,1,47,86,1,0,0,2018
